var_amp,mean_dphi,var_dphi,var_ifreq,kurtosis,entropy,flatness,cyclo,freq_jitter,phase_accel,energy_local,snr_proxy,label
0.2977571435103793,-0.028674693413175825,3.342258306165049,0.08466039190476941,0.26924557628024726,7.873836342607088,0.9141054642421435,0.10605913074782662,0.34133498044513444,2.1446709339593006,3.056871698386684,1.8326051608777356,0
0.8841374155685977,-0.05483666587509566,3.3516670581041956,0.08489871837553731,2.022352198464274,7.5138477656398255,0.6313111099420522,0.020401494952081215,0.325186206384942,2.043205194055336,0.8058415071933115,1.0635064180437381,0
0.27774674460741566,-0.0894281862801695,3.307711175736574,0.0837853028681546,0.06077815308721268,7.897555866062384,0.9258261069156909,1.6482422987105307,0.32915339914312547,2.068131801304304,10.851684366066879,1.897472591320023,0
1.0023958810306075,0.04949305745779209,3.2813713988436524,0.08311810852523814,2.103584795604629,7.524515600831162,0.6643387843835183,0.15522791830723978,0.31077645482843375,1.9526660547953751,1.5540136966601925,0.9988042077862281,0
0.27544337215931247,-0.031721757649092845,3.15500122914951,0.07991711473261473,-0.21277530128660516,7.902415730542277,0.9302208480994065,3.2107259507118875,0.3273753853250296,2.0569602110064817,11.303197792721859,1.9053898029292249,0
0.8241233477701275,-0.3223840191418227,3.28584496796344,0.0832314253548188,1.8561762371358892,7.6557389175755866,0.7630745437751325,0.1889860368607414,0.31635996462487553,1.9877482815108714,0.799145545896381,1.1015491785860683,0
1.0545052390068994,-0.03079002970283749,3.2422459162308366,0.08212704847301108,2.1578753382834295,7.51326553152556,0.6582321912148833,0.17050303079507065,0.32691510690517844,2.054068196401661,2.2548781223449046,0.9738131372843585,0
1.660146851720798,0.054691921125881456,3.3079511841984295,0.08379138235351445,9.265480236147098,7.6240465177732215,0.7642880275326092,0.16213657172932483,0.33340945505596264,2.0948733892823768,3.118652991290499,0.776116196946794,0
2.9594290709409132,-0.09767722914834212,3.4446175890612625,0.08725318282972575,9.363326363114693,7.449042692682091,0.6484792988682081,0.010319352914312154,0.35098687466330447,2.2053155738973578,0.4048444995398393,0.581294256856575,0
2.1029812178250817,0.030305845854649176,3.211757268208233,0.08135476199668487,12.408543903902563,7.48929018699865,0.6678074541927581,0.07073619898553073,0.3164487749270284,1.9883062930964845,0.733956331969416,0.6895762622090033,0
1.4092483582914799,-0.08233123792398687,3.16682201765688,0.08021653880340285,2.9272035845710507,7.810253322848226,0.865075450968302,0.047577613017507576,0.33241418684257273,2.0886199346673027,0.9401772950887709,0.8423764776954817,0
0.28054914827906263,-0.009457562523429794,3.2813238137193026,0.0831169031799574,-0.15344845505901716,7.876488115538631,0.9140720061592913,0.2798088272544299,0.3394579780502189,2.1328773800900263,2.985919214078184,1.8879718852796743,0
1.2502985834708567,0.04358579086054406,3.191182505119967,0.08083359715936893,11.78444724796981,7.63649615230632,0.770043618828083,0.030689083040152075,0.323840523167226,2.0347500170336645,1.0064127348270557,0.8943203856616309,0
0.4693318947240993,0.09071651637597078,3.2860140271047094,0.08323570767289355,1.0389792456200446,7.7964018374506185,0.8701242014161752,0.09045260190035806,0.32895446782906623,2.066881878994669,2.9461691493910425,1.4596877574327258,0
1.3403570864202061,0.08285520001264937,3.4811424854331015,0.08817836926292788,11.602715317362009,7.664458083618214,0.7770919484948485,0.002338431659098174,0.3403638271386521,2.1385689977729916,0.23623678053133879,0.8637533457078778,0
0.27805009901683536,0.04715316916965818,3.242591138730457,0.08213579306108146,0.14376902350816634,7.901541005690926,0.9301328806798973,0.7100523907827629,0.3276166048797181,2.058475838168305,5.647553542183649,1.8964372315722378,0
0.9620588635346878,0.06639731114612465,3.1620927000653363,0.08009674378935391,3.2788491873335266,7.544510234911043,0.717692953895131,0.03371368772368322,0.3240306178345743,2.0359444170545204,0.549507347862957,1.0195280465305487,0
2.718090371426286,-0.042648740408906025,3.2787632841555805,0.08305204420842054,17.765330285826035,7.063538672207167,0.5094691466304805,0.07328947498871492,0.3371660774860457,2.1184769441396964,0.4427394709452435,0.6065520207578925,0
0.2850439099996367,0.07963302845402895,3.153729359092464,0.07988489788770994,0.1467898185274814,7.89433521179854,0.9258397058784616,0.14445127821058498,0.3243075999730008,2.0376847471570336,4.067887348593047,1.8730273398922188,0
0.31376372008222086,-0.02018400237327545,3.2014350489040733,0.08109329712725656,0.3679990264944739,7.832034781006526,0.8864353581406643,0.35378800381673414,0.33048245447239044,2.0764825022215705,4.211761282538303,1.7852483372618737,0
0.2850911754475377,0.00567068030588291,3.0987807424856744,0.0784930331691827,0.6296323310037142,7.883509488658768,0.9182743395122458,0.12661506225345875,0.3272897358206967,2.05642205929929,2.056823862356574,1.8728720682567412,0
0.2806205465991898,-0.008281932196965332,3.2692515219703573,0.08281110845763771,0.06346357282169857,7.897855923989967,0.9276860668743903,0.14893481574355022,0.31695390791099143,1.9914801372394928,2.7498074654769122,1.8877316915412143,0
0.2875096581501504,0.03648792194119073,3.2488313294084725,0.08229385893749407,-0.00961190119038502,7.894277784186341,0.9232484509166613,0.18775705501359113,0.32745410129660457,2.0574547980425217,3.5817041256498086,1.8649782911040862,0
0.3434170022447073,-0.07405460084205547,3.3536525666324453,0.08494901189409086,0.6106091875621336,7.812698728594406,0.8757132653279126,0.7044528864514352,0.33650520649063687,2.1143245692114023,6.799506847247591,1.7064324593670737,0
4.500016338868842,-0.03195072472413176,3.21718463377661,0.08149223877254677,31.799809309400494,7.683213654156812,0.7851044979261023,0.07580960388555386,0.3276163907097238,2.0584744924985436,0.8682279789153228,0.4714036649905365,0
0.3162376078771329,0.05393395765627857,3.426248686581208,0.0867878930943533,0.3766397526806702,7.855513743743291,0.9012634342955853,0.5874450483079285,0.34180968959430885,2.1476536195105767,5.281485625359591,1.7782517382573835,0
0.30715669683097013,-0.028904185110550106,3.3997449379313105,0.08611654529831163,0.1820124024538181,7.894206723669218,0.9295825081717217,0.034002573650269645,0.33432211093683445,2.1006077753035823,0.9402231808549473,1.8043467668083732,0
0.2781102890059254,0.05164395422940952,3.1733455448785852,0.0803817816783094,0.15210314966255556,7.864308920090443,0.9080878087997446,1.06177061015243,0.3250152047591973,2.042130759152953,9.20758456727349,1.8962320023567119,0
0.43960163377466255,0.05504853686007045,3.286681699639414,0.083252620015769,0.8123015771208717,7.811620562718652,0.8718598463955531,0.26783173353942025,0.32988908130026073,2.07275422862477,4.463826472992912,1.5082396408282794,0
0.3428132141995084,-0.10339330357171199,3.1209860758188173,0.07905550083330438,0.7256797367325056,7.850153846214599,0.895121220399997,0.08284358691302957,0.321228065314359,2.0183354602369046,1.8843293194537905,1.7079345459322304,0
0.43166405043767636,-0.031012575469410067,3.4829551298747865,0.08822428408301643,0.9361460777297319,7.884977909538307,0.9166296443915266,0.03762732431113508,0.3361446689721363,2.1120592451724725,1.1877063985174716,1.5220434806700978,0
3.3676685750077935,0.0474961381454341,3.211000546095716,0.08133559400165273,18.246849915737002,7.565584830266745,0.7081252527340618,0.16110528051689005,0.3245755771994016,2.039368497728614,0.9691596578912691,0.5449232370310053,0
0.2941529821102461,0.05298652623079188,3.174823016137164,0.0804192064624886,0.17943424236803418,7.890086941788848,0.9272897250924438,5.423082370888961,0.3344714909395705,2.10154635754196,15.512245671382376,1.843798138587883,0
0.5868560246336175,0.10887055697861472,3.462617047284212,0.08770911443274325,1.3588345519016967,7.7760398276794795,0.8494639567504123,0.07193457178891013,0.34391463853615695,2.1608794037743597,1.5205052132205878,1.3053717697199698,0
0.2560741157527271,0.04184907319710165,3.158476868326149,0.08000515370143743,-0.17064059117049934,7.9035445113821625,0.9328471458912163,1.5284857054113692,0.3306936547668008,2.077809512808281,8.84342383931949,1.9761374979156803,0
0.8631119648174307,-0.06853929966288419,3.287399750811483,0.08327080846443642,1.8649798826232358,7.456917755321236,0.5640155963188533,0.003279592066981866,0.32822274484870495,2.062284327915537,0.37379468559908874,1.076382012157111,0
1.5448874242889539,-0.17077668404309507,3.3908635084311816,0.08589157606096437,6.99578797112221,7.383551776143191,0.6201351222172682,0.32755316044506344,0.33853637624811295,2.127086785187964,1.4593954607654556,0.8045472987252194,0
0.2894266911987857,-0.03596241811738828,3.2924683749597445,0.08339919821397142,0.2131026825886826,7.864391736484706,0.9086975884466222,0.22446153986735837,0.34720264062298045,2.181538530176265,4.282025047812946,1.8587916383369854,0
0.7642882517801753,-0.0031825955501632052,3.240136183489419,0.08207360831837873,1.4776823297106914,7.7828265283940485,0.8449902978101836,1.056318498720267,0.33322012047956756,2.0936837650538305,6.912435968447898,1.1438561408350798,0
0.2765629409420771,0.023761508051360455,3.297129988830159,0.08351727827272994,-0.11943523081571383,7.8959192045897915,0.926312669862859,0.33609340906503715,0.3263554502406503,2.0505517698700326,7.562970798286612,1.9015292382951707,0
1.4022730603373035,0.06943170772405206,3.3037456688485833,0.08368485540524635,4.538909652624891,7.765947428496327,0.8350530173539377,0.197210068263972,0.3483297576844194,2.18862041553617,1.3133769356851326,0.8444689867097591,0
0.5507619989901,-0.048386462933127455,3.2757497745432342,0.0829757111182104,2.6584079117890305,7.8258254062968495,0.8813628085930614,0.0020526549304727077,0.33255648188321524,2.0895140007759525,0.28512694492554125,1.3474666223572034,0
0.2754941921178846,0.06570440736016271,3.173058834304911,0.08037451921463755,-0.000579036286628476,7.887566929992905,0.9242339577322354,0.6440590256001787,0.33033556937975456,2.075559595965677,6.0978747807149265,1.9052140527686998,0
0.9641836753104114,-0.06448830604934115,3.4019212991434147,0.08617167317182255,2.343137367459459,7.620023034406344,0.7198003371851389,0.007412188849689185,0.3449058298497957,2.1671072424728184,0.4970008395769292,1.018404038695585,0
3.5554347715583736,-0.009201368237691255,3.052133238454159,0.07731143808857424,13.131346981087784,7.127627241107043,0.47437511564095686,0.6058312874446172,0.3186299347231071,2.0020109242798165,0.5988207624097445,0.5303390939069811,0
