var_amp,kurtosis,var_dphi,entropy,spectral_centroid,cyclo,label
0.25882609455649785,-0.13662047016767387,3.449779432647977,7.8885069122365605,-157.90157388997977,0.5811215885091117,0
0.2763758292513729,0.050585988262836334,3.332808925577802,7.892670923044979,-431.60962469780316,0.1827789391109537,0
0.28016386937998533,0.2611289883606016,3.482539987052497,7.9017010667538985,-659.8774396086683,0.36684056090920547,0
0.25162908779628035,-0.2384731107513458,3.26828267542425,7.889296235470057,-17.19342337743001,0.08062059521390531,0
0.2690805647745792,-0.042147771379816845,3.3340200813708494,7.898147446904509,373.80656293022366,0.08393348996151444,0
0.2742801965429418,-0.03294378065451209,3.32834886970018,7.906505953388335,717.560785332762,0.10969783692287953,0
0.2906569763879537,0.12045886128450833,3.1760714737790603,7.893968759717753,110.44720569359015,0.06668864331906339,0
0.27993500723692033,-0.20160177038391813,3.3107427869498185,7.895484908473372,436.6459910559797,0.08184018130586562,0
0.27032817582652724,-0.0376241416129961,3.211131205265661,7.882511340399109,143.43977726556295,0.3370072347621208,0
0.29236340938290206,0.11054724199036636,3.3603751960541577,7.896707426295311,-1132.3525550505083,0.08480429703873646,0
0.2723357109402751,-0.0005427231397532317,3.273509623665724,7.884456869898024,-617.9485650129354,0.1376473614565681,0
0.2681467519992844,-0.047845645310059304,3.2954730672948194,7.887627429244766,502.75424164223296,0.027064760589016603,0
0.2567794613280726,-0.1803278549740761,3.363123525500359,7.891360863591569,689.3439780631925,0.5782264189349227,0
0.2551443147995392,-0.21036267606040449,3.3075912039062154,7.917110702307936,-101.75027770589804,0.039040596590732494,0
0.2596033922093876,-0.10961107577466578,3.3994630821517235,7.894125300572497,218.3895495367733,0.039642485773968186,0
0.2500131945200635,-0.35267741201256797,3.260816548476989,7.904932284425521,-138.955150596571,0.044151247630475544,0
0.2781259818184044,0.0031928102473006703,3.363101671474536,7.893727899685953,-331.5982790649832,0.728685160095922,0
0.27373638823452107,0.0207557298475054,3.2068146361242187,7.889271800980069,-548.8941256710441,0.04094488030585782,0
0.26539065631625747,-0.10424447985932428,3.436676393740996,7.896661699959984,231.24984440439493,0.22898446259442617,0
0.26262367344336623,-0.10339218060555622,3.184142843028833,7.892186037911711,-89.73445766667282,0.07984642325740215,0
0.27623854464558256,0.21077520203539057,3.104191391363481,7.868539374816902,363.75171985153975,0.4540282112050121,0
0.2816552498024224,0.20136603072737147,3.235594855132082,7.888542166504284,-236.83218483012752,0.09301195925721477,0
0.2604874871517411,-0.06254920033952871,3.329242032627931,7.897197913061516,657.3478112779176,0.46335188166778263,0
